StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,Q_RecaptchaScore,consent,prolificID,enviroID4,efficacy5,efficacy6,ccBelief1,ccBelief2,ccBelief3,ccBelief4,ccBelief5,age,gender,genderOther,race,raceOther,education,rurality,income,children,election,politics,BIPOC,dictatorGame,waterWashingNotFull_r,waterDishNotFull_r,waterShowerStop_,waterTeethStop_,waterLawn_r,homeClothesCold_,homeClothesHang_,homeClothesDryer_r,homeLightsOff_,socialCritical_r,socialSupportive_,socialReduceImpact_,socialOutside_,socialDocumentary_,socialRead_,socialGroup_,socialConversation_,foodOrganicVeg_,foodLocal_,foodGarden_,foodOwnLunch_,foodForage_,foodRefrainedDistance_,foodMeat_r,foodBeef_r,foodLunchNoMeat_,foodDinnerNoMeat_,foodMeatEveryDay_r,foodCowMilk_r,foodTofu_,foodNonDairyMilk_,foodOatMilk_,foodVegan_,packDisposableWaterAway_r,packDisposableWaterHome_r,packTapWaterHome_,packNonWaterDisposable_r,packReusableBottle_,packReusableMug_,packDisposableCoffee_r,packDeclineBag_,packReusableBag_,packDisposableBag_r,packContainerToRestaurant_,packCarriedUtensils_,packDisposablePlate_r,packRags_,packReusableNapkin_,packZiploc_r,packPaperTowel_r,packReducedPlastic_,packGlassAlumOverPlastic_,packAlumOverGlass_,packRecycledContainer_,packRecycledPaper_,packPickUpRecycle_,packCompost_,packCarriedTrash_,packPickedUpLitter_,packThrownAwayRecycling_r,packPullRecycleFromTrash_,packDilutedSoap_,packGaveNotThrown_,packRepaired_,packReusedPaperPlasticBags_,purchThrownAwayEarly_r,foodThrownBadFood_r,foodThrownGoodFood_r,packReusedSingleUse_,purchBoughtSecondHand_,packGaveToFriend_,purchBuyNothing_,purchSlowShipping_,transWalk_,transBike_,transPublic_,transCarpool_,transDrivenAlone_r,transTaxiAlone_r,transTirePressure_,fashFast_r,purchOnlyNecessities_,fashPutAside_,fashShoppedSecondHand_,purchTriedSecondHand_,enviroID1,enviroID2,enviroID3,greenGlow1,greenGlow2,greenGlow3,greenGlow4,efficacy1,efficacy2,efficacy3,efficacy4,p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,rebl_score
2023-05-02,2023-05-02,IP Address,100,376,True,2023-05-02T15:10:44Z,1,Yes,5c9bc47135cde70001837b95,5,4,4,5,6,6,5,1,29.5,1,NA,two_or_more,NA,0,Suburban,75000,0,Biden/Harris,Liberal,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,4,4,4,5,5,5,5,4,3,4,4,15.79705222914191,24,0.6582105095475795,0.8056149849104665,-0.5336011943635679,-0.6010619406362813,-0.49183242215318507
2023-05-02,2023-05-02,IP Address,100,718,True,2023-05-02T16:34:27Z,1,Yes,5ca3d57fa29412001687031e,5,4,4,0,4,1,4,6,59.5,0,NA,white,NA,1,Suburban,75000,2,Trump/Pence,Conservative,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,5,5,5,5,4,5,5,4,5,12.953487423177673,24,0.539728642632403,0.7571736764116914,-0.8397552367568198,-0.7928446447778263,-0.49183242215318507
2023-05-02,2023-05-02,IP Address,100,574,True,2023-05-02T15:34:42Z,1,Yes,5cba534ff7b6150017add408,5,4,3,5,6,6,4,1,29.5,1,NA,black,NA,1,Rural,12500,0,Biden/Harris,Somewhat liberal,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,5,5,3,5,5,5,5,3,5,3,3,15.247758628448624,24,0.6353232761853593,0.8174237066950363,-0.24505057418204584,-0.7001803456818246,1.2287901362955067
2023-05-02,2023-05-02,IP Address,100,1133,True,2023-05-02T15:46:34Z,0.8999999761581421,Yes,5cbe2edd577eb000184124b9,2,3,5,5,6,5,1,1,21,1,NA,black,NA,0,Suburban,37500,0,Biden/Harris,Liberal,1,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,5,5,5,4,5,4,1,5,7.6336783107101045,24,0.318069929612921,0.4894312376203434,-1.3957824968308796,-1.9541558145359015,-0.7993243569416129
2023-05-02,2023-05-02,IP Address,100,359,True,2023-05-02T15:32:30Z,1,Yes,5cc8039e3ef93000171c96b8,3,2,3,3,4,4,3,3,39.5,0,NA,white,NA,1,Urban,37500,0,Biden/Harris,Moderate,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,3,3,3,3,2,3,2,1,3,16.94062452621121,24,0.7058593552588004,1.0914013324676901,0.10458963499436119,0.3731353985417075,-2.201377483475753
2023-05-02,2023-05-02,IP Address,100,452,True,2023-05-02T15:24:03Z,0.8999999761581421,Yes,5cf5bfa69681010001eeae7d,5,4,4,6,6,6,1,1,29.5,1,NA,white,NA,1,Suburban,12500,1,Biden/Harris,Very liberal,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,5,5,5,2,2,4,4,4,4,4,4,53.80457145567547,24,2.241857143986478,1.7160489963362704,1.9399317511893321,2.1579267105311923,-0.19480938115299828
2023-05-02,2023-05-02,IP Address,100,406,True,2023-05-02T15:28:09Z,1,Yes,5cf91ace3bb7c4000162318c,4,5,5,5,5,5,5,1,29.5,0,NA,white,NA,1,Urban,75000,0,I did not vote in the last election,Very liberal,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,3,4,4,3,3,3,2,4,4,4,4,7.028842333879895,24,0.29286843057832895,0.4259951996671355,-1.6650561376940676,-2.3948115745499026,-0.49183242215318507
2023-05-02,2023-05-02,IP Address,100,764,True,2023-05-02T15:31:49Z,1,Yes,5cfd68599d3b5700198ab635,6,6,6,6,6,6,6,2,39.5,1,NA,native,NA,1,Rural,37500,1,Biden/Harris,Somewhat liberal,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,6,5,6,6,4,6,5,6,4,4,6,17.836344336791967,24,0.7431810140329986,0.9567916072051006,-0.274326360308336,-0.03884768831328826,-0.7993243569416129
2023-05-02,2023-05-02,IP Address,100,796,True,2023-05-02T15:59:58Z,1,Yes,5cfe7510d987a800178eab1a,5,1,4,5,6,6,5,1,39.5,0,NA,hispanic,NA,1,Suburban,75000,1,Biden/Harris,Moderate,1,3,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,5,4,4,5,5,6,3,3,2,1,5,12.257471736099774,24,0.5107279890041573,0.7546017905244723,-0.6109926313604217,-0.9919321990828943,0.9421774872254819
2023-05-02,2023-05-02,IP Address,100,465,True,2023-05-02T15:37:36Z,1,Yes,5d0bb1874d659a0001391226,3,3,6,5,6,5,2,1,49.5,1,NA,white,NA,0,Suburban,75000,1,Biden/Harris,Liberal,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,5,5,5,5,5,5,4,6,6,5,6,22.280140085547973,24,0.9283391702311655,1.0951454989825349,0.18147595827518864,0.45364580297497403,1.2287901362955067
2023-05-02,2023-05-02,IP Address,100,642,True,2023-05-02T15:56:01Z,1,Yes,5d0bd1f57b7e3c0019a69350,4,4,5,4,6,5,3,1,39.5,0,NA,hispanic,NA,0,Rural,37500,2,Trump/Pence,Moderate,1,5,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,3,4,4,5,5,5,4,4,4,2,5,123.4859588508712,24,5.145248285452967,0.8912327480613554,2.60181373563669,-0.22096703651074595,-1.8159759789224368
2023-05-02,2023-05-02,IP Address,100,497,True,2023-05-02T15:55:40Z,1,Yes,5d0e7ce13fe2d0001999c056,4,3,4,3,4,3,3,4,69.5,0,NA,white,NA,0,Suburban,37500,0,Other,Somewhat liberal,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,4,4,4,4,4,4,4,4,3,4,16.369889146549,24,0.6820787144395416,0.8435392121714764,-0.4026451844917973,-0.43219161099413267,-0.7993243569416129
2023-05-02,2023-05-02,IP Address,100,635,True,2023-05-02T16:18:58Z,1,Yes,5d0eb8f40c09d600174dca28,4,5,6,5,6,5,3,1,49.5,1,NA,black,NA,1,Urban,12500,2,Biden/Harris,Liberal,1,2,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,3,2,3,3,4,5,3,4,4,3,5,8.375828654211832,24,0.34899286059215967,0.5222548928742149,-1.4453058653568758,-1.8621584364657877,-0.49183242215318507
2023-05-02,2023-05-02,IP Address,100,1048,True,2023-05-02T15:30:41Z,1,Yes,5d127351768ee30019d6231f,6,5,6,6,6,6,4,0,29.5,1,NA,white,NA,0,NA,37500,1,Biden/Harris,Liberal,0,2,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,6,6,6,6,4,6,6,4,5,4,5,21.48091337617219,24,0.8950380573405079,1.172370048348793,-0.0018591300045329162,0.7036441839065521,0.37839338384448384
2023-05-02,2023-05-02,IP Address,100,559,True,2023-05-02T15:46:44Z,1,Yes,5d1511f1e814b800016108a6,1,3,4,3,3,3,1,3,69.5,0,NA,white,NA,1,Suburban,75000,2,Trump/Pence,Conservative,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,1,1,1,3,1,1,3,11.545632140359443,24,0.4810680058483101,0.8140865889562982,-0.1710791618895589,-0.4655145262151841,-2.201377483475753
2023-05-02,2023-05-02,IP Address,100,411,True,2023-05-02T15:46:50Z,1,Yes,5d1a13a0ae692800192fa1c2,6,5,6,5,6,6,6,1,69.5,1,NA,white,NA,1,Urban,37500,0,I did not vote in the last election,Moderate,0,10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,8.848629289594703,24,0.36869288706644593,0.5433892805953154,-0.9585775200545337,-2.1248408818118674,0.9421774872254819
2023-05-02,2023-05-02,IP Address,100,408,True,2023-05-02T16:06:08Z,0.8999999761581421,Yes,5d1aa9db716058001a060031,6,6,6,6,6,6,6,0,29.5,0,NA,black,NA,1,Suburban,150000,0,Biden/Harris,Liberal,1,10,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,93.86375630910123,24,3.9109898462125514,1.7234846087933051,1.6765628063208264,1.8092005667588114,-2.624830169959419
2023-05-02,2023-05-02,IP Address,100,1033,True,2023-05-02T15:26:15Z,0.8999999761581421,Yes,5d1c5337c2ccf4001a9fec2f,2,6,6,6,6,6,5,0,29.5,1,NA,white,NA,0,Suburban,75000,0,Other,Liberal,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,4,5,5,5,5,5,6,5,4,6,19.158897725313846,24,0.7982874052214103,1.1039772892400506,-0.00647041381339547,0.41407350030607193,-1.4576400419390545
2023-05-02,2023-05-02,IP Address,100,768,True,2023-05-02T15:59:16Z,0.8999999761581421,Yes,5d1cf86b74a06a0019e3079c,5,5,5,5,5,4,5,2,39.5,1,NA,white,NA,1,Urban,150000,1,Biden/Harris,Liberal,0,2,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,5,4,4,5,3,5,4,5,5,5,5,15.686234202394619,24,0.6535930917664424,0.937317568575712,-0.42177567168235486,-0.16457812121694726,0.659949630485404
2023-05-02,2023-05-02,IP Address,100,843,True,2023-05-02T15:47:56Z,0.8999999761581421,Yes,5d230365b7ca9a00017d8919,4,3,4,4,4,4,3,4,49.5,1,NA,white,NA,0,Rural,37500,1,I did not vote in the last election,Somewhat conservative,0,2,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,3,4,4,4,4,4,3,5,3,1,3,33.315858189076295,24,1.388160757878179,1.010096452850642,0.6812821872814251,0.14254754235321496,-1.8159759789224368
2023-05-02,2023-05-02,IP Address,100,880,True,2023-05-02T16:07:17Z,1,Yes,5d2a7c01b866ef0015b8e0a1,5,4,5,5,5,4,1,3,59.5,1,NA,white,NA,0,Suburban,12500,0,I did not vote in the last election,Moderate,0,5,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,3,3,4,5,5,5,5,5,4,1,5,6.351636004876014,24,0.26465150020316724,0.43266875436387214,-1.0812234108604946,-2.09694562054147,-1.4576400419390545
2023-05-02,2023-05-02,IP Address,100,618,True,2023-05-02T15:11:55Z,0.8999999761581421,Yes,5d2be08d51dbc80015b35ea4,5,5,5,6,6,6,4,0,49.5,0,NA,white,NA,0,Rural,12500,0,Biden/Harris,Liberal,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,4,4,5,5,6,5,4,5,5,3,5,10.609091823260067,24,0.44204549263583615,0.7665782650552995,-0.22730291755862192,-0.6276369810006964,-2.201377483475753
2023-05-02,2023-05-02,IP Address,100,706,True,2023-05-02T15:48:05Z,1,Yes,5d305152b2cfe00019231a2a,3,3,5,5,5,5,3,3,29.5,0,NA,white,NA,0,Suburban,75000,0,Other,Liberal,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,3,3,4,3,3,3,3,4,3,3,3,8.79824860203819,24,0.36659369175159123,1.0093395321775493,0.15594455094644621,0.15398727606399326,-3.108748144150066
2023-05-02,2023-05-02,IP Address,100,803,True,2023-05-02T18:04:18Z,1,Yes,5d32058c1f845b0016baaa65,4,4,4,5,5,5,4,1,59.5,0,NA,black,NA,0,Suburban,75000,0,Biden/Harris,Liberal,1,6,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,4,4,4,4,4,4,4,3,4,8.00911629127211,24,0.33371317880300455,0.5706185828918359,-0.8870955339613926,-1.434796067128419,-1.4576400419390545
2023-05-02,2023-05-02,IP Address,100,592,True,2023-05-02T15:51:27Z,1,Yes,5d3db5cb98775f001769ad10,4,3,5,6,6,5,4,2,59.5,1,NA,white,NA,0,Urban,37500,2,I did not vote in the last election,Liberal,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,4,4,4,4,3,3,5,4,4,1,4,37.110788161642326,24,1.5462828400684303,1.0796477723420241,0.8541493288538358,0.3447823295176641,-1.4576400419390545
2023-05-02,2023-05-02,IP Address,100,718,True,2023-05-02T15:56:54Z,0.8999999761581421,Yes,5d41e832b0ca7200169d857e,2,4,4,4,5,5,4,2,75,0,NA,white,NA,1,Suburban,75000,2,Biden/Harris,Moderate,0,4,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2,4,4,6,6,6,0,5,5,2,4,14.55572371871317,24,0.6064884882797154,0.8023202224122419,-0.5724769690928251,-0.5840808963750302,-0.7993243569416129
2023-05-02,2023-05-02,IP Address,100,484,True,2023-05-02T16:40:03Z,1,Yes,5d4732b70829350016ed314d,3,3,3,3,3,3,1,3,49.5,0,NA,black,NA,0,Urban,37500,0,Trump/Pence,Somewhat conservative,1,4,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,4,3,4,4,3,4,2,3,3,3,3,9.000337694478041,24,0.3750140706032517,0.6685277884520531,-0.5587017668774317,-1.0005701556743307,-1.8159759789224368
2023-05-02,2023-05-02,IP Address,100,442,True,2023-05-02T15:26:45Z,0.8999999761581421,Yes,5d49c4ad08bee60018f4ec21,4,3,5,6,6,6,6,6,39.5,1,NA,white,NA,1,Suburban,150000,0,Biden/Harris,Liberal,0,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,5,5,5,4,5,4,3,4,9.046123626272442,24,0.37692181776135175,0.6075840122291485,-0.9979772581833094,-1.3248524540284017,-1.1201557733414802
2023-05-02,2023-05-02,IP Address,100,531,True,2023-05-02T15:53:42Z,0.8999999761581421,Yes,5d4bed118cbe900016c1f6d0,3,3,5,6,6,5,4,1,29.5,0,NA,white,NA,1,Suburban,75000,0,Biden/Harris,Liberal,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4,4,5,5,5,4,5,5,4,5,8.566592469467649,24,0.35694135289448536,0.8738269030459737,0.1456707851150928,-0.2076674616538632,-3.108748144150066
2023-05-02,2023-05-02,IP Address,100,793,True,2023-05-02T15:46:47Z,1,Yes,5d4c7d1a2a25e5000114cf3b,6,5,6,6,6,6,4,0,59.5,1,NA,white,NA,0,Suburban,12500,0,Biden/Harris,Liberal,0,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,5,5,4,4,5,5,6,5,4,5,6,30.45544303433217,24,1.2689767930971738,1.4177751316267722,0.57587426411911,1.570040786943824,1.2287901362955067
2023-05-02,2023-05-02,IP Address,100,440,True,2023-05-02T15:08:10Z,1,Yes,5d58471ffe8768001a31d33a,4,5,4,6,6,6,4,0,49.5,1,NA,white,NA,1,Suburban,150000,1,Biden/Harris,Very liberal,0,10,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,4,4,4,5,5,5,5,4,4,5,4,43.81437018298648,24,1.8255987576244366,1.4020517146224278,1.3154151404459633,1.2604116180877165,-0.7993243569416129
2023-05-02,2023-05-02,IP Address,100,410,True,2023-05-02T16:02:09Z,1,Yes,5d59d1c4f6a63300198681e8,4,2,4,5,6,4,4,2,49.5,1,NA,white,NA,0,Urban,12500,1,Biden/Harris,Very liberal,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,3,3,3,4,4,5,4,4,4,3,3,21.75567953393503,24,0.9064866472472929,1.0998869523794843,0.004852453618108349,0.42410724356457286,-0.49183242215318507
2023-05-02,2023-05-02,IP Address,100,685,True,2023-05-02T15:44:48Z,0.8999999761581421,Yes,5d5e4baff521f100166c5d3a,4,3,4,5,5,5,2,1,29.5,0,NA,black,NA,1,Suburban,75000,2,Biden/Harris,Liberal,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,2,5,5,5,3,4,3,2,4,5.811019280351003,24,0.24212580334795844,0.738927067346032,0.38424464963320204,-0.41270325202239455,-3.7059794834995996
2023-05-02,2023-05-02,IP Address,100,952,True,2023-05-02T15:34:29Z,0.8999999761581421,Yes,5d60b5beea1c1c0001c98bf6,5,3,6,5,6,6,6,1,69.5,1,NA,white,NA,0,Urban,37500,2,Biden/Harris,Moderate,0,5,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,5,5,5,5,5,5,4,5,5,4,6,10.708329624774224,24,0.44618040103225937,0.6260123705464204,-0.8136846051533632,-1.2455332443162732,-1.1201557733414802
