StartDate.2a,EndDate.2a,Status.2a,Progress.2a,duration.2a,Finished.2a,RecordedDate.2a,Q_RecaptchaScore.2a,consent.2a,prolificID,enviroID4,efficacy5,efficacy6,ccBelief1,ccBelief2,ccBelief3,ccBelief4,ccBelief5,age,gender,genderOther,race,raceOther,education,rurality,income,children,election,politics,BIPOC,dictatorGame,waterWashingNotFull_r.2a,waterDishNotFull_r.2a,waterShowerStop_.2a,waterTeethStop_.2a,waterLawn_r.2a,homeClothesCold_.2a,homeClothesHang_.2a,homeClothesDryer_r.2a,homeLightsOff_.2a,socialCritical_r.2a,socialSupportive_.2a,socialReduceImpact_.2a,socialOutside_.2a,socialDocumentary_.2a,socialRead_.2a,socialGroup_.2a,socialConversation_.2a,foodOrganicVeg_.2a,foodLocal_.2a,foodGarden_.2a,foodOwnLunch_.2a,foodForage_.2a,foodRefrainedDistance_.2a,foodMeat_r.2a,foodBeef_r.2a,foodLunchNoMeat_.2a,foodDinnerNoMeat_.2a,foodMeatEveryDay_r.2a,foodCowMilk_r.2a,foodTofu_.2a,foodNonDairyMilk_.2a,foodOatMilk_.2a,foodVegan_.2a,packDisposableWaterAway_r.2a,packDisposableWaterHome_r.2a,packTapWaterHome_.2a,packNonWaterDisposable_r.2a,packReusableBottle_.2a,packReusableMug_.2a,packDisposableCoffee_r.2a,packDeclineBag_.2a,packReusableBag_.2a,packDisposableBag_r.2a,packContainerToRestaurant_.2a,packCarriedUtensils_.2a,packDisposablePlate_r.2a,packRags_.2a,packReusableNapkin_.2a,packZiploc_r.2a,packPaperTowel_r.2a,packReducedPlastic_.2a,packGlassAlumOverPlastic_.2a,packAlumOverGlass_.2a,packRecycledContainer_.2a,packRecycledPaper_.2a,packPickUpRecycle_.2a,packCompost_.2a,packCarriedTrash_.2a,packPickedUpLitter_.2a,packThrownAwayRecycling_r.2a,packPullRecycleFromTrash_.2a,packDilutedSoap_.2a,packGaveNotThrown_.2a,packRepaired_.2a,packReusedPaperPlasticBags_.2a,purchThrownAwayEarly_r.2a,foodThrownBadFood_r.2a,foodThrownGoodFood_r.2a,packReusedSingleUse_.2a,purchBoughtSecondHand_.2a,packGaveToFriend_.2a,purchBuyNothing_.2a,purchSlowShipping_.2a,transWalk_.2a,transBike_.2a,transPublic_.2a,transCarpool_.2a,transDrivenAlone_r.2a,transTaxiAlone_r.2a,transTirePressure_.2a,fashFast_r.2a,purchOnlyNecessities_.2a,fashPutAside_.2a,fashShoppedSecondHand_.2a,purchTriedSecondHand_.2a,enviroID1,enviroID2,enviroID3,greenGlow1,greenGlow2,greenGlow3,greenGlow4,efficacy1,efficacy2,efficacy3,efficacy4,p.fit.2a,p.df.2a,p.outfitMSQ.2a,p.infitMSQ.2a,p.outfitZ.2a,p.infitZ.2a,rebl_score.2a,StartDate.2b,EndDate.2b,Status.2b,Progress.2b,duration.2b,Finished.2b,RecordedDate.2b,Q_RecaptchaScore.2b,consent.2b,eweExpGen1,eweExpGen2,eweExpGen3,eweExpGen4,eweExpGen5,eweExpSpec,eweWhatTypes,eweWhatTypesText,eweAffectedHow,eweAffectedHowText,eweHowMany,eweSigType,eweSigTypeText,eweSigYear,eweSigMonth,eweSigSeverity,eweSigCostPreIns,eweSigCostPostIns,attributionGen1,attributionGen2,attributionGen3,attributionGen4,attributionGen5,attributionSpec1,attributionSpec2,attributionSpec3,attributionSpec4,attributionSpec5,psychDist1,psychDist2,psychDist3,psychDist4,psychDist5,worry1,worry2,worry3,worry4,worry5,socialNorms1,socialNorms2,socialNorms3,socialNorms4,socialNorms5,waterWashingNotFull_r.2b,waterDishNotFull_r.2b,waterShowerStop_.2b,waterTeethStop_.2b,waterLawn_r.2b,homeClothesCold_.2b,homeClothesHang_.2b,homeClothesDryer_r.2b,homeLightsOff_.2b,socialCritical_r.2b,socialSupportive_.2b,socialReduceImpact_.2b,socialOutside_.2b,socialDocumentary_.2b,socialRead_.2b,socialGroup_.2b,socialConversation_.2b,foodOrganicVeg_.2b,foodLocal_.2b,foodGarden_.2b,foodOwnLunch_.2b,foodForage_.2b,foodRefrainedDistance_.2b,foodMeat_r.2b,foodBeef_r.2b,foodLunchNoMeat_.2b,foodDinnerNoMeat_.2b,foodMeatEveryDay_r.2b,foodCowMilk_r.2b,foodTofu_.2b,foodNonDairyMilk_.2b,foodOatMilk_.2b,foodVegan_.2b,packDisposableWaterAway_r.2b,packDisposableWaterHome_r.2b,packTapWaterHome_.2b,packNonWaterDisposable_r.2b,packReusableBottle_.2b,packReusableMug_.2b,packDisposableCoffee_r.2b,packDeclineBag_.2b,packReusableBag_.2b,packDisposableBag_r.2b,packContainerToRestaurant_.2b,packCarriedUtensils_.2b,packDisposablePlate_r.2b,packRags_.2b,packReusableNapkin_.2b,packZiploc_r.2b,packPaperTowel_r.2b,packReducedPlastic_.2b,packGlassAlumOverPlastic_.2b,packAlumOverGlass_.2b,packRecycledContainer_.2b,packRecycledPaper_.2b,packPickUpRecycle_.2b,packCompost_.2b,packCarriedTrash_.2b,packPickedUpLitter_.2b,packThrownAwayRecycling_r.2b,packPullRecycleFromTrash_.2b,packDilutedSoap_.2b,packGaveNotThrown_.2b,packRepaired_.2b,packReusedPaperPlasticBags_.2b,purchThrownAwayEarly_r.2b,foodThrownBadFood_r.2b,foodThrownGoodFood_r.2b,packReusedSingleUse_.2b,purchBoughtSecondHand_.2b,packGaveToFriend_.2b,purchBuyNothing_.2b,purchSlowShipping_.2b,transWalk_.2b,transBike_.2b,transPublic_.2b,transCarpool_.2b,transDrivenAlone_r.2b,transTaxiAlone_r.2b,transTirePressure_.2b,fashFast_r.2b,purchOnlyNecessities_.2b,fashPutAside_.2b,fashShoppedSecondHand_.2b,purchTriedSecondHand_.2b,p.fit.2b,p.df.2b,p.outfitMSQ.2b,p.infitMSQ.2b,p.outfitZ.2b,p.infitZ.2b,rebl_score.2b,rebl_score_link_sl
2023-05-02,2023-05-02,IP Address,100,811,True,2023-05-02T15:53:58Z,0.8999999761581421,Yes,60284b049e884437b220b172,1,5,6,1,5,2,1,5,39.5,1,NA,white,NA,0,Suburban,37500,2,Trump/Pence,Conservative,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,5,5,5,5,2,5,4,6,1,1,3,23.239586133955285,24,0.9683160889148036,1.462205276156312,0.45949908153863206,1.2655925668009351,-2.624830169959419,2023-05-20,2023-05-20,IP Address,100,1170,True,2023-05-20T17:17:45Z,0.8999999761581421,Yes,1,1,0,0,4,1,Heat wave,NA,No significant impacts,NA,0,Heat wave,NA,2021,June,0,NA,NA,1,1,5,0,6,5,5,2,5,2,1,1,2,6,1,1,4,5,3,1,0,1,0,3,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8.858641418182234,24,0.3691100590909264,0.9241433525378951,0.205099475399403,-0.06361156407077617,-3.138943612326917,-3.1122230634283015
2023-05-02,2023-05-02,IP Address,100,378,True,2023-05-02T14:56:37Z,1,Yes,602b3ed14ae791260d6d12c5,6,3,4,6,6,6,3,0,29.5,0,NA,white,NA,0,Suburban,75000,0,I did not vote in the last election,Very liberal,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,4,4,3,2,3,3,4,3,4,5,18.61488957559498,24,0.7756203989831242,0.9303931617348867,-0.28922772376547634,-0.15283553924835502,-0.19480938115299828,2023-05-22,2023-05-22,IP Address,100,481,True,2023-05-22T17:03:12Z,1,Yes,0,3,0,3,1,1,"Winter storm or blizzard,Other",earthquake,High levels of anxiety or stress,NA,1,Other,earthquake,2021,July,4,NA,NA,1,1,6,5,6,1,3,4,3,3,3,3,6,2,3,6,0,6,5,6,1,0,3,3,3,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,26.420397202385196,24,1.1008498834327165,0.8602170146744206,0.3622604940914117,-0.454111354826144,0.3867746456637184,0.3852894484984087
2023-05-02,2023-05-02,IP Address,100,699,True,2023-05-02T16:35:19Z,0.8999999761581421,Yes,6033fd8bc8659800086d87b0,3,4,4,3,4,4,3,5,29.5,1,NA,black,NA,1,Urban,75000,0,Biden/Harris,Liberal,1,4,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,5,5,5,3,4,4,2,4,11.07719335317121,24,0.46154972304880043,0.7768208972819816,-0.1988049067954592,-0.5921291948032876,-2.201377483475753,2023-05-22,2023-05-22,IP Address,100,813,True,2023-05-22T06:09:25Z,1,Yes,5,5,1,3,5,1,Hurricane,NA,"Made plans to evacuate, but did not have to follow through,Sheltered in place",NA,2,Hurricane,NA,2021,October,5,$0,$0,1,1,2,5,4,1,1,5,2,5,1,1,4,2,1,3,3,3,4,3,2,2,2,2,2,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.69397751890076,24,0.4872490632875317,0.7822149205878507,-0.49880436562756,-0.5994214652482757,-1.4667139455469609,-1.4533712339825853
2023-05-02,2023-05-02,IP Address,100,502,True,2023-05-02T15:50:54Z,1,Yes,6036d5dab50108640b6954ab,4,2,5,5,6,5,4,1,29.5,0,NA,two_or_more,NA,1,Suburban,150000,0,Biden/Harris,Very liberal,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,2,4,4,5,5,4,4,4,2,4,4,29.447795333781407,24,1.226991472240892,1.1680244792028793,0.5698701783670839,0.6345616545698969,-0.49183242215318507,2023-05-25,2023-05-25,IP Address,100,438,True,2023-05-25T17:31:19Z,1,Yes,1,1,1,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,4,5,4,1,4,5,0,4,5,6,1,4,2,5,5,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,39.54130540414318,24,1.6475543918392992,1.5223997424682052,1.1488942638831772,1.604772864522948,-0.4916172289565468,-0.4860752911248944
2023-05-02,2023-05-02,IP Address,100,629,True,2023-05-02T15:01:10Z,0.800000011920929,Yes,6042f8766af721286c7b3edb,5,5,6,6,6,6,6,0,21,1,NA,two_or_more,NA,0,Urban,75000,0,Biden/Harris,Liberal,1,9,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,4,4,5,5,5,5,4,5,5,4,5,20.28192571855471,24,0.845080238273113,1.0381677003944456,-0.11812238617539933,0.22583666921099854,-0.49183242215318507,2023-05-23,2023-05-23,IP Address,100,1093,True,2023-05-23T18:18:48Z,0.8999999761581421,Yes,4,5,2,4,2,1,"Wildfire,Drought,Flood",NA,"Sheltered in place,Experienced heavy smoke from wildfires,Canceled plans to travel,Friends or family were affected",NA,2,Wildfire,NA,2021,August,4,"$500 to $1,000",Less than $500,1,1,6,6,6,4,5,1,5,1,2,4,6,0,4,6,0,5,5,6,5,1,4,5,5,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,20.584444789583983,24,0.8576851995659993,1.0564886481852767,-0.07599688645699249,0.284913539211651,-0.4916172289565468,-0.4860752911248944
2023-05-02,2023-05-02,IP Address,100,510,True,2023-05-02T15:37:30Z,1,Yes,604682ba80d421045184668a,3,4,3,5,6,6,1,1,49.5,1,NA,white,NA,1,Suburban,150000,2,Biden/Harris,Somewhat liberal,0,5,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,3,4,3,4,4,4,3,2,3,10.3875903974243,24,0.4328162665593458,0.968620532439972,-0.024028518394172027,0.027733273441848935,-2.624830169959419,2023-05-20,2023-05-20,IP Address,100,671,True,2023-05-20T10:30:35Z,0.8999999761581421,Yes,5,5,4,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,4,4,NA,NA,NA,NA,NA,2,2,3,1,1,5,1,5,5,5,1,1,1,2,4,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6.113329748632739,24,0.25472207285969745,0.5981154079421729,-0.22895591817120298,-1.1968678088932885,-2.647935430198931,-2.6251429467573395
2023-05-02,2023-05-02,IP Address,100,593,True,2023-05-02T15:13:52Z,1,Yes,60469275f75cd607f61fb973,0,5,6,0,0,0,0,6,59.5,0,NA,white,NA,0,Suburban,37500,2,Trump/Pence,Conservative,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,4,0,3,3,3,0,3,4,0,3,7.598040227500774,24,0.31658500947919893,0.5065225087525641,-1.1779713941586054,-1.7911048290803644,-1.1201557733414802,2023-05-22,2023-05-22,IP Address,100,898,True,2023-05-22T05:13:27Z,1,Yes,6,6,1,0,0,1,Tropical storm,NA,Experienced property damage,NA,1,Tropical storm,NA,2021,April,2,"$1,000 to $5,000","$1,000 to $5,000",0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,6,0,3,0,3,0,3,3,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,9.590616565211576,24,0.39960902355048233,0.5790983292559447,-1.2688499416046488,-1.6238541295626137,-0.19172982415458065,-0.188586985561344
2023-05-02,2023-05-02,IP Address,100,689,True,2023-05-02T15:25:55Z,1,Yes,6046a188dcbc890e9b609f20,4,4,4,4,6,6,3,1,29.5,1,NA,white,NA,1,Urban,75000,0,Biden/Harris,Very liberal,0,9,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,3,3,3,3,3,3,4,4,4,4,4,26.23936777938937,24,1.0933069908078903,1.3517051270612757,0.3506727733886513,1.1287817736682881,-0.7993243569416129,2023-05-20,2023-05-20,IP Address,100,686,True,2023-05-20T14:56:18Z,1,Yes,1,1,1,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,6,6,NA,NA,NA,NA,NA,4,5,6,0,4,6,0,6,6,6,3,3,3,3,3,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,15.806121146219828,24,0.6585883810924928,0.8827096510743945,-0.5006701878220858,-0.30767111882134857,-0.4916172289565468,-0.4860752911248944
2023-05-02,2023-05-02,IP Address,100,1194,True,2023-05-02T15:18:24Z,1,Yes,6046bec14fccab12104be674,4,0,3,5,6,6,4,1,29.5,1,NA,two_or_more,NA,1,Suburban,75000,0,Other,Moderate,1,2,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,4,4,4,3,2,2,4,4,3,4,5,8.135371350182059,24,0.3389738062575858,0.47544093284374767,-1.5251214922408787,-2.29327155927832,0.09439465301576684,2023-05-20,2023-05-20,IP Address,100,951,True,2023-05-20T10:20:22Z,1,Yes,5,5,5,1,4,1,"Hurricane,Tropical storm,Tornado,Heat wave,Flood",NA,"Experienced property damage,Made plans to evacuate, but did not have to follow through,Sheltered in place,Loss of income,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,3,Hurricane,NA,2020,August,8,"$5,000 to $10,000","$1,000 to $5,000",1,1,5,6,6,3,3,2,3,2,4,4,5,1,4,6,1,5,5,5,1,1,1,3,4,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,15.775529650303975,24,0.6573137354293322,0.8336699036814985,-0.4641430294956791,-0.5639895399046102,0.3867746456637184,0.3852894484984087
2023-05-02,2023-05-02,IP Address,100,403,True,2023-05-02T15:30:54Z,0.8999999761581421,Yes,604dff87be5115f1266d3963,5,3,4,5,5,5,2,1,59.5,0,NA,white,NA,1,Suburban,37500,2,Biden/Harris,Liberal,0,5,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,5,5,5,5,5,5,5,5,4,5,14.022936641926583,24,0.5842890267469409,0.9629511151695394,-0.035718219684423846,0.004870410875514292,-2.201377483475753,2023-05-20,2023-05-20,IP Address,100,765,True,2023-05-20T11:56:48Z,1,Yes,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,6,5,6,0,5,6,0,6,6,6,5,3,2,6,5,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,31.740185520042424,24,1.3225077300017676,1.3000549948813538,0.6922221488392631,1.105948412089822,0.3867746456637184,0.3852894484984087
2023-05-02,2023-05-02,IP Address,100,783,True,2023-05-02T16:31:12Z,1,Yes,6053a8d54ee4c8d353177990,2,4,4,4,2,1,1,5,49.5,0,NA,white,NA,1,Rural,150000,2,Trump/Pence,Very conservative,0,3,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,4,4,4,4,1,4,4,1,3,7.598040227500774,24,0.31658500947919893,0.5065225087525641,-1.1779713941586054,-1.7911048290803644,-1.1201557733414802,2023-05-19,2023-05-19,IP Address,100,1415,True,2023-05-19T20:40:42Z,1,Yes,2,2,1,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,4,1,0,5,5,1,1,4,1,0,3,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,15.460928974542506,24,0.6442053739392711,0.9195176443021099,-0.3459722241610811,-0.150574159798129,-1.1259183452953863,-1.1153019985330233
2023-05-02,2023-05-02,IP Address,100,348,True,2023-05-02T15:46:06Z,1,Yes,605776c7ffd8cb64476fc73f,3,2,4,0,4,0,5,6,39.5,1,NA,white,NA,1,Suburban,75000,1,Trump/Pence,Conservative,0,3,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,3,2,3,4,4,2,3,4,4,4,15.59905815157997,24,0.64996075631583206,0.9028041559342603,-0.36338418475538314,-0.20662638799811983,-1.1201557733414802,2023-05-20,2023-05-20,IP Address,100,509,True,2023-05-20T09:14:28Z,1,Yes,1,4,1,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,2,NA,NA,NA,NA,NA,0,1,4,4,0,2,3,6,4,4,4,2,1,4,2,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,8.377315037185175,24,0.349054793216049,0.5072035139976359,-1.4476370257662292,-1.9962253027302483,-0.19172982415458065,-0.188586985561344
2023-05-02,2023-05-02,IP Address,100,465,True,2023-05-02T16:05:49Z,1,Yes,605ff0746397c26c436b88af,4,5,5,5,5,6,3,1,29.5,1,NA,asian,NA,1,Suburban,150000,1,Biden/Harris,Moderate,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,4,6,5,5,5,5,3,3,4,5,6,20.958687823169644,24,0.8732786592987352,1.185754525922607,-0.07746967172671923,0.7066751621207803,-0.19480938115299828,2023-05-19,2023-05-19,IP Address,100,574,True,2023-05-19T20:24:31Z,1,Yes,5,5,5,5,4,1,"Winter storm or blizzard,Other",Hailstorm,"Experienced property damage,Canceled plans to travel,Other",Without electricity,3,Winter storm or blizzard,NA,2021,February,7,Less than $500,Less than $500,1,1,5,5,4,2,4,3,3,2,3,3,3,2,3,4,4,4,4,4,2,1,1,4,4,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,21.650653700965805,24,0.9021105708735752,1.2250827730076812,-0.00424391011084807,0.820352383010664,-0.19172982415458065,-0.188586985561344
2023-05-02,2023-05-02,IP Address,100,1536,True,2023-05-02T16:41:20Z,1,Yes,6064a0185b9ce0ca98b5e791,5,6,6,3,6,6,6,0,39.5,1,NA,black,NA,1,Suburban,75000,1,Biden/Harris,Very liberal,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,5,5,5,6,6,6,6,6,6,4,6,11.044496791571312,24,0.46018736631547136,0.6628831572328489,-0.8791946304187257,-1.4143964332494925,0.659949630485404,2023-05-20,2023-05-20,IP Address,100,2413,True,2023-05-20T08:00:10Z,1,Yes,6,4,6,5,6,1,Winter storm or blizzard,NA,Experienced property damage,NA,2,Winter storm or blizzard,NA,2021,February,6,Less than $500,Less than $500,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,5,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,16.78699493273282,24,0.6994581221972008,0.8634139527134002,-0.43684393498736096,-0.3970163104087151,-0.19172982415458065,-0.188586985561344
